Symbol	Date	EMA10T7	EMA10T6	EMA10T5	EMA10T4	EMA10T3	EMA10T2	EMA10T1	EMA10T0	EMA20T7	EMA20T6	EMA20T5	EMA20T4	EMA20T3	EMA20T2	EMA20T1	EMA20T0
CFR	21.07.2021	109,5448511362	109,1457870158	108,7120079468	108,5607332753	107,9551460174	106,6578466860	106,0782384196	105,9294681863	111,5488744754	111,1489815229	110,7309834861	110,4594609877	109,9614174038	109,0908061935	108,5554914341	108,2416353105
EDF	21.07.2021	8,5626326233	8,5621540408	8,5653987468	8,5735080031	8,5419610241	8,4652408171	8,3970152417	8,3684669743	8,5457926428	8,5471457644	8,5502747320	8,5559628200	8,5411091818	8,5010035345	8,4618603553	8,4407307759
JHB	21.07.2021	9,4110490670	9,4126765232	9,4140080783	9,4150975325	9,4159889041	9,4139908730	9,4096289585	9,4060601194	9,4084703814	9,4095684475	9,4105619360	9,4114608065	9,4122740703	9,4115812763	9,4095259493	9,4076663678
ICBK	21.07.2021	33,1736394007	33,2384320150	33,2568989491	33,3829174607	33,6042049177	33,6161673270	33,6568642044	33,7592527528	31,5409167030	31,7303530912	31,8836528113	32,0804478543	32,3204050562	32,4489377336	32,5814198688	32,7374752356
AMTR	20.07.2021	39,9759176755	39,9833868783	39,9002258053	39,7225484472	39,5144485686	39,2750946219	38,8514409988	38,6639062162	40,0064845080	40,0074858206	39,9616301212	39,8627129988	39,7403592955	39,5934681114	39,3412330241	39,1963536594
RIO	21.07.2021	84,3902118681	84,5338097657	84,7512995096	85,0237905079	84,6176469456	83,8198935659	83,3890032717	83,3073667571	84,6404308487	84,6918184160	84,7906931723	84,9296747749	84,7258963121	84,2977160307	84,0265046895	83,9230282849
NEP	21.07.2021	75,6798682052	75,4708010369	75,4779285095	75,4437598560	75,2867129424	74,7909465090	74,7507743610	74,8888157746	74,7613197472	74,7392891789	74,8126904129	74,8581485560	74,8316583917	74,6153097409	74,6109944985	74,6966142735
CPG	21.07.2021	4,1975551324	4,1452723967	4,0661319678	3,9759261434	3,8675759563	3,7425621582	3,6511872221	3,6055168354	4,3115589517	4,2733152502	4,2196661824	4,1577932063	4,0837176737	3,9976493302	3,9254922521	3,8754453800
ADT	21.07.2021	10,7149368102	10,6831301105	10,6389245595	10,5863928908	10,5125033298	10,4302300734	10,4138246332	10,4313111052	10,7928993447	10,7688136892	10,7374980598	10,7005935190	10,6510132129	10,5947262802	10,5704666490	10,5647079423
MSVB	21.07.2021	16,0102653405	15,9993079712	15,9903428509	15,9830077524	15,9770063082	15,8877324451	15,7935992524	15,7220356826	15,8617574376	15,8701614730	15,8777651241	15,8846446179	15,8908689219	15,8523099827	15,8063756878	15,7676732050
MDP	21.07.2021	41,6057101086	41,6792170564	41,6157233791	41,7219556307	41,6434184097	41,4137061658	41,4675776056	41,6207455633	41,0371094893	41,1297655686	41,1488356888	41,2489466482	41,2528565785	41,1697274822	41,2211819205	41,3248790113
BFST	21.07.2021	22,9721121780	22,9462735863	22,9251329204	22,9769267684	22,9629400139	22,8333145568	22,7999845680	22,8490782274	23,1737856976	23,1410441953	23,1114209314	23,1208093269	23,0997798309	23,0188484184	22,9837199613	22,9919370788
CARA	21.07.2021	14,0932315368	13,9762803136	13,8187747396	13,6589974379	13,5373614985	13,4432958547	13,3226965599	13,2567517377	14,1656069938	14,0974539286	14,0034106646	13,9021334185	13,8152635473	13,7395242054	13,6481409223	13,5826036953
O	21.07.2021	68,2607038548	68,2969393511	68,3993141255	68,5594386080	68,7413584172	68,7338381501	69,0095039410	69,2223214618	68,2310714496	68,2528740815	68,3106956557	68,4030102389	68,5131995074	68,5309897399	68,6947050027	68,8361616982
UCTT	21.07.2021	52,0149121537	51,8431098885	51,5570899920	50,9739824433	50,0350767942	49,4268807637	49,5074477034	50,0460937974	52,6361409194	52,4869846123	52,2758432643	51,9019532843	51,3217673880	50,8806465536	50,7843943991	50,9449283821
SHACU	20.07.2021	10,0414889888	10,0503092004	10,0420711848	10,0435128222	10,0446923438	10,0456574069	10,0464470039	10,0452748145	10,0300925884	10,0357980707	10,0328649320	10,0344968614	10,0359733690	10,0373092568	10,0385179172	10,0386590643
ATY	21.07.2021	9,5230950686	9,3861687757	9,2123199629	9,0609890813	8,8317183739	8,6804968514	8,6058611435	8,6247954880	9,8739495040	9,7688114996	9,6413056716	9,5211813328	9,3572593193	9,2279965269	9,1367588061	9,0961151139
SNP	21.07.2021	49,5227812524	49,2840935855	49,0506220245	48,8759635023	48,6148789795	48,2212647583	47,8483071966	47,6649786431	50,7893846065	50,5437288425	50,3014689527	50,0908528765	49,8383905670	49,5156867762	49,1970497660	48,9725688504
AZUL	21.07.2021	25,2075287532	25,0716142680	25,0695024858	24,9605019090	24,7131379949	24,2798401638	24,0671420632	23,9658435478	25,8704604536	25,7361307994	25,6717373391	25,5572860985	25,3708779350	25,0812705053	24,8935305153	24,7617657262
DDMX	21.07.2021	9,9170497427	9,9157679436	9,9129009754	9,9123734976	9,9101237014	9,9082829591	9,9104133440	9,9157926597	9,9234071981	9,9221303076	9,9200226229	9,9190680729	9,9172520296	9,9156089428	9,9160271460	9,9183102350
HP	21.07.2021	32,1477833539	31,9736410230	31,6438880820	31,2395448082	30,7887185211	30,2525879086	29,9484810023	29,8942116598	32,2427819285	32,1425170338	31,9537058732	31,7124005592	31,4312195754	31,0891986779	30,8502273680	30,7359199633
COCP	21.07.2021	1,1994019532	1,1831470553	1,1625748729	1,1584703480	1,1496575600	1,1479016374	1,1410104332	1,1408267155	1,2270943725	1,2159425289	1,2020432454	1,1961343636	1,1879310922	1,1833662249	1,1763789668	1,1729143019
RIVE	21.07.2021	12,7635054824	12,8192317028	12,8702805535	12,9084113481	12,8414274597	12,8011679007	12,7518645975	12,7078892578	12,3837180166	12,4490781765	12,5110707674	12,5652544966	12,5628493028	12,5682922155	12,5646453124	12,5594410187
TDW	21.07.2021	12,2750711565	12,1941491142	12,1115765064	12,0276534358	11,8771709583	11,6976853919	11,5962881104	11,6024175656	12,6807615437	12,5997366275	12,5178569269	12,4352038499	12,3175653699	12,1816067959	12,0824061814	12,0393198893
INSE	21.07.2021	12,0079611826	11,9646955963	11,8747509910	11,7811598393	11,5718580711	11,3769747855	11,1938884400	11,2095450387	11,9352946906	11,9195523827	11,8767378955	11,8275247299	11,7134747665	11,5979057412	11,4809623263	11,4618230317
PIPP	21.07.2021	9,7650553996	9,7677725512	9,7681776251	9,7685090492	9,7687802144	9,7671838534	9,7640595164	9,7633214641	9,7765593593	9,7768870139	9,7762311514	9,7756377520	9,7751008669	9,7736627109	9,7714091194	9,7703225584
SBR	21.07.2021	40,6199107044	40,7308359476	40,5797751437	40,3289070745	40,0400151843	39,6091029997	39,3038116007	39,3231185546	39,7769194439	39,9153080247	39,9138502629	39,8458645962	39,7405443183	39,5433494470	39,3896971478	39,3916307382
MERC	21.07.2021	12,3289554122	12,2855090013	12,2790528193	12,2646795447	12,1565560050	11,9844549201	11,8872812636	11,8495938166	12,6797355805	12,6235703016	12,5879921777	12,5510405235	12,4671319095	12,3474050646	12,2619378974	12,2065152696
GLBS	21.07.2021	3,7806344822	3,7077918699	3,6245569844	3,5400920938	3,4255299105	3,3281608550	3,2648588848	3,2294299845	4,0995821792	4,0310505540	3,9566647870	3,8807919583	3,7883355895	3,7027798291	3,6339436567	3,5802347306
RBB	21.07.2021	23,9639107359	23,9286543217	23,8798080536	23,8507519191	23,7833423960	23,6409165058	23,5971134354	23,6194563223	23,9628052542	23,9444428926	23,9173530788	23,8985574821	23,8586948211	23,7769143620	23,7410177197	23,7390159667
JEF	21.07.2021	32,3884037252	32,3032394254	32,5462866916	32,8051438787	32,9078447975	32,7718729884	32,8078963033	32,9391876626	32,2234986700	32,1945940421	32,3322516942	32,4882278396	32,5722060389	32,5329483063	32,5745723934	32,6655653826
SAND	21.07.2021	7,8795151970	7,8777851404	7,8854605833	7,8990132114	7,8501017393	7,7682650767	7,6994895840	7,6741278310	8,0469087144	8,0300602545	8,0195783328	8,0139042095	7,9773419147	7,9223569795	7,8716563021	7,8419747441
HMPT	21.07.2021	5,7113733541	5,5893054646	5,4839772399	5,4014359617	5,3339021886	5,2713744764	5,2038518616	5,1849696876	5,9933762963	5,9025785501	5,8175710910	5,7425643404	5,6747010899	5,6094914405	5,5419208362	5,4998331284
MTCH	21.07.2021	160,2044047449	161,0054221750	161,1007997394	161,4152001197	161,3706179468	159,9086877440	158,7925634764	158,9575513804	157,1456353252	157,8565272571	158,2063816878	158,6467264634	158,8870380544	158,3577965093	157,9208639153	158,0903051565
MQY	21.07.2021	16,8507679731	16,8924465095	16,9029109193	16,8932908215	16,8654197214	16,8062526658	16,7614793567	16,7139376555	16,7715008529	16,8008817168	16,8150835307	16,8184089451	16,8109414047	16,7851375486	16,7636958264	16,7385819382
CDTX	21.07.2021	1,9255046819	1,8972310999	1,8613709086	1,8265761901	1,7835623434	1,7465510161	1,7217235612	1,6977738289	1,9693094026	1,9503275529	1,9264868381	1,9020595161	1,8723395654	1,8444977061	1,8221645926	1,8000536822
DGNS	21.07.2021	10,1168719399	10,1010769932	10,0899720784	10,0808862390	10,0625432033	10,0293535507	10,0094711008	9,9804764246	10,1414612498	10,1308458672	10,1221938763	10,1143658844	10,1015690899	10,0804672827	10,0651846916	10,0446909478
JWN	21.07.2021	35,6471919354	35,5022476697	35,2345660533	34,8773723086	34,4814865730	33,9539435459	33,7932264821	33,7471854700	35,5242311806	35,4600185418	35,3238261835	35,1282237334	34,8969644029	34,5810630239	34,4371522307	34,3517092483
IFN	21.07.2021	21,8836749179	21,8775522749	21,8707246163	21,8815020143	21,8885016619	21,7924105616	21,7701541098	21,7610350559	21,9223364901	21,9154473369	21,9082618908	21,9103322159	21,9112529646	21,8587527403	21,8407762961	21,8292737264
ALRN	21.07.2021	1,2064638006	1,1852885702	1,1679633817	1,1501518673	1,1319424282	1,1206801781	1,1096474080	1,1115296983	1,2359949203	1,2220906454	1,2095105871	1,1962238695	1,1822977821	1,1716027603	1,1609739205	1,1570716428
BBY	21.07.2021	111,6519428104	111,3279537079	111,0701446087	111,2392092253	111,1211705185	110,6409583073	110,6353296351	110,6616331159	112,4325461629	112,1884944090	111,9714952902	111,9742100245	111,8423801496	111,5221537884	111,4352820571	111,3728741259
SHW	21.07.2021	275,0747763797	275,6157239094	275,8546818669	276,4483751852	277,5323076355	278,5137049156	279,0093931553	279,5222283221	274,9669041181	275,2605311347	275,4195274720	275,7719529620	276,4041482668	277,0256572581	277,4270223035	277,8463522338
NR	21.07.2021	3,4364964854	3,4225880144	3,3693902144	3,2895010967	3,2186827328	3,1407404108	3,1024239846	3,1038014229	3,5105155942	3,4961807657	3,4613064180	3,4107058131	3,3620671733	3,3075845817	3,2716241517	3,2562313654
APOG	21.07.2021	39,6753894650	39,3798639690	39,0998887296	38,8671816324	38,4804216408	37,9821634658	37,7563158681	37,8660767303	39,4279051788	39,2966760415	39,1579450045	39,0305216416	38,8123768832	38,5197697209	38,3502680026	38,3511949176
MANT	21.07.2021	87,1354821254	87,2235767838	87,2774713037	87,2342948695	87,2680591057	86,8884120511	86,9105193393	86,9431515209	87,3696803307	87,3935205607	87,4055659019	87,3707501889	87,3754404727	87,1663509330	87,1514605714	87,1456068349
AAMC	21.07.2021	18,4132732077	18,2544964273	18,1245881524	18,0201174405	17,7528232217	17,5777646206	17,3727166465	17,3267683179	18,5630342604	18,4656025133	18,3774499801	18,2986451475	18,1321074417	18,0042877725	17,8562604383	17,7861404765
AEY	21.07.2021	2,5735234387	2,5837919252	2,5721933899	2,5517945986	2,5260137781	2,4812839951	2,4465050800	2,4216859641	2,5491806195	2,5568777143	2,5533655492	2,5444735958	2,5316665948	2,5076983450	2,4869651656	2,4701113349
JLL	21.07.2021	195,3110987048	194,5127167892	194,2958605229	194,0275235777	193,6188827052	192,0681760930	192,5539632567	194,0986977649	197,9080628557	197,2425328855	196,8689590226	196,4833445751	196,0354068803	194,9929868286	194,9688933681	195,5480466713
AMED	21.07.2021	263,2921654440	263,4554085344	262,2253346993	261,1843647540	260,6853897881	259,6462282304	259,5250978224	258,9114425631	258,9443195948	259,4439084373	259,1816316758	258,9262381829	258,8799300170	258,5075558459	258,5525515736	258,3237365567
NHI	21.07.2021	67,2528528955	67,1486978791	67,1271162246	67,1167314010	67,2445983635	66,9928533175	67,1196077036	67,2887704942	67,2276376267	67,1754816913	67,1616261759	67,1528998444	67,2164331634	67,0872491108	67,1446541899	67,2308778910
VRS	21.07.2021	17,5782168109	17,8676319501	18,1753351348	18,4634560610	18,6664640360	18,8398343639	18,9653191498	18,9188973198	17,4208688386	17,5874527660	17,7753143564	17,9643320586	18,1182051886	18,2612333458	18,3820683306	18,4132998310
AKIC	21.07.2021	9,7096668114	9,7006364543	9,7023389241	9,7010045188	9,7044582912	9,7109203785	9,7107530439	9,7087979103	9,7173842863	9,7119191017	9,7117363337	9,7101423681	9,7110812156	9,7138353638	9,7134700947	9,7121872103
MIC	21.07.2021	38,6903241476	38,6757198681	38,6728616825	38,6996140484	38,6651384617	38,6296589633	38,6951758206	38,7778714034	38,3493689250	38,3741909903	38,4014108814	38,4412764827	38,4478214197	38,4499337817	38,5013688195	38,5631433630
BDJ	21.07.2021	10,0843983701	10,0999623166	10,1072419579	10,0968343638	10,0755916690	10,0218476806	10,0142389282	10,0243772494	10,1273077932	10,1313737249	10,1321953076	10,1243672013	10,1106179004	10,0791304559	10,0696894165	10,0697189668
AMR	21.07.2021	24,1033657361	24,0282084266	24,0158067280	24,1147508622	24,1175232801	23,8670644603	23,7930525738	23,8288611551	23,3575811466	23,3892401359	23,4435981310	23,5499220677	23,6051675051	23,5227705781	23,5167923406	23,5618597149
RNA	21.07.2021	24,5433755973	24,4209438231	24,0116813237	23,7186482864	23,5425304161	23,4875248443	23,5661567047	23,5941280881	24,6244783677	24,5526233650	24,3257068613	24,1423061715	24,0097055838	23,9364002683	23,9348383452	23,9143774851
LSCC	21.07.2021	54,1928881410	53,9887266054	53,7580492627	53,3602220685	52,7947271470	52,3665946888	52,2744866745	52,6645796735	53,7566446427	53,6912498857	53,5987500129	53,4055356969	53,1050084876	52,8511980247	52,7567982709	52,9151982612
IIVIP	21.07.2021	298,6572465517	298,3850205717	299,0768354571	298,4319560612	297,9043274645	295,8253590565	295,8607463214	297,0842463244	296,3613101619	296,4373762096	296,9852453745	296,8466504607	296,7212550624	295,7449451728	295,7711398243	296,4205547303
ARNC	21.07.2021	35,5161398622	35,2913869380	35,0293163082	34,7094406991	34,3968154226	33,8683034860	33,6231574808	33,6625834211	35,6664164382	35,5343766611	35,3739596909	35,1735826211	34,9656225313	34,6346108399	34,4332193749	34,3767223061
DG	21.07.2021	218,3000510900	218,6127698505	219,0268115849	219,5582998328	220,0331540757	220,8034904751	221,8228565091	222,2587010021	215,7607138969	216,1663605993	216,6162309603	217,1242086735	217,6047600540	218,2395452176	219,0176841171	219,5131428889
TRUP	21.07.2021	113,4146796267	112,5429201939	111,3951171327	110,1560052596	109,2730957673	109,1852603397	109,6061220961	110,8995546642	109,5120232256	109,4270688943	109,1225864621	108,6899593544	108,3671063732	108,4073820439	108,7019170873	109,4655441477
ALV	21.07.2021	96,8148326142	96,5357719169	96,3874499722	96,1315505876	95,0967236519	94,2773186857	93,9959886259	93,8021725676	98,3774489468	98,0824536928	97,8574582192	97,5834148990	96,9030899031	96,3018428968	95,9616677026	95,6729374742
ASPU	21.07.2021	6,5493920052	6,5185934796	6,4043037318	6,3180666584	6,2420545561	6,2944083113	6,4226977092	6,5258435387	6,4317244740	6,4267983445	6,3756746799	6,3332294560	6,2919695169	6,3146391067	6,3799115727	6,4380152107
CVS	21.07.2021	82,0357883950	81,9674638981	82,0497428565	82,0534259180	81,9928032458	81,7522932318	81,7609677445	81,9971549834	82,8854209926	82,7687145802	82,7355034934	82,6721221792	82,5814439927	82,3994015333	82,3423159636	82,4106665917
CCNEP	21.07.2021	27,4237337914	27,4103277168	27,3993591104	27,3903847961	27,3830421752	27,3770345764	27,3721192682	27,3680976524	27,3953766765	27,3910551246	27,3871451491	27,3836075521	27,3804068692	27,3775110132	27,3748909531	27,3725204224
MCMJ	21.07.2021	9,9550848696	9,9577967600	9,9600155795	9,9618309772	9,9633163027	9,9645315689	9,9627985425	9,9641079470	9,9571054527	9,9583335303	9,9594446481	9,9604499451	9,9613594996	9,9621824298	9,9614983816	9,9623080850
ABEO	21.07.2021	1,5289779271	1,5018910304	1,4742744837	1,4516791274	1,4204647354	1,3858347870	1,3629557331	1,3606001496	1,5817788918	1,5625618540	1,5423178702	1,5240018848	1,5007636074	1,4749765990	1,4545026363	1,4445500065
SEEL	21.07.2021	2,7431172487	2,7061868329	2,6468801568	2,6092655932	2,5730355010	2,5743017597	2,5480650882	2,5502350618	2,8935211889	2,8598525006	2,8141522733	2,7785187289	2,7434217153	2,7278577352	2,6994903382	2,6862055386
PNR	21.07.2021	68,4234698637	68,6864758424	68,9852987494	69,2006986439	69,1805709519	68,8950127080	69,0104647209	69,0703795604	67,8732543951	68,0634209048	68,2792857549	68,4593536039	68,5194148166	68,4328039398	68,5372986864	68,6137460818
FTCVU	21.07.2021	13,1059957394	12,8885419408	12,7995343457	12,6359825772	12,6167129691	12,4280379698	12,2338491856	12,1004402675	13,0100662051	12,9052979806	12,8570791413	12,7659287105	12,7434592841	12,6325584449	12,5113623699	12,4150516809
MTZ	21.07.2021	104,5048877474	104,3639996764	103,9250900894	103,4896189421	102,7060519172	101,6140419229	101,3642157303	101,3434492339	106,3474164472	106,0981390100	105,7030778613	105,3056417582	104,7222473341	103,9582234879	103,6041067618	103,3799061178
CLSK	21.07.2021	16,1293916861	15,8858659180	15,5520721494	15,2571499959	14,9831227239	14,6043730684	14,4126689088	14,4285472890	16,6034837976	16,4307710513	16,2040309693	15,9874566204	15,7743655137	15,5006163808	15,3148434103	15,2372392760
PAAS	21.07.2021	28,3518098782	28,3514808788	28,4039387899	28,4177680176	28,1799921254	27,8181754724	27,5348708827	27,4467124016	29,0158889986	28,9524710351	28,9227118307	28,8805487556	28,7119251228	28,4717418286	28,2610997715	28,1457568634
SWETU	21.07.2021	10,0359359196	10,0384930598	10,0387670420	10,0389912092	10,0464473391	10,0416388153	10,0540680591	10,0515102233	10,0253086860	10,0276602579	10,0288354678	10,0298987529	10,0346702930	10,0332731658	10,0405804507	10,0405251660
PRK	21.07.2021	116,1925746187	115,8921066727	115,5826331761	115,6257907250	115,2774649721	114,2342896891	113,6426012651	113,4312198272	118,4812071267	118,1058541542	117,7329158958	117,5507334005	117,1849491799	116,4568588690	115,9352535822	115,6061821321
TYME	21.07.2021	1,2128429995	1,1959624550	1,1730602000	1,1561401714	1,1368419498	1,1210524957	1,1081338514	1,1084731538	1,2676446662	1,2535832699	1,2360991539	1,2212325719	1,2049247034	1,1901699652	1,1768204402	1,1704565901
SNX	21.07.2021	119,8480190853	119,0792888419	118,6339630985	117,8732419803	116,7326522519	115,5467153124	115,1327664634	115,0649911312	120,9493897760	120,4418291065	120,0787975014	119,5427212583	118,7862714693	117,9694836231	117,5219134346	117,2588742633
CYAD	21.07.2021	4,9457312569	4,8719619306	4,8043324886	4,6726356587	4,5921564515	4,4954007226	4,4362369687	4,4478302471	5,1589083582	5,0999647014	5,0428252060	4,9511275601	4,8824487467	4,8041202892	4,7437278879	4,7205157081
ZTS	21.07.2021	193,6779460712	194,7019554325	195,8979633138	196,6874255282	197,2315286459	197,3403419523	197,8439162538	197,8795666233	189,5926319600	190,5180953503	191,5430385340	192,3713211016	193,0673850610	193,5209676106	194,1484945629	194,5191134889
